Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2100,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2101,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2102,Providence University,4.0,Bachelors,Providence,M,N/A,0,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2103,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2104,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2105,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2106,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2107,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2108,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2109,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2110,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2111,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2112,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2113,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2114,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2115,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2116,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2117,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2118,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2119,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2120,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2121,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2122,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2123,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2124,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2125,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2126,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2127,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2128,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2129,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2130,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2131,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2132,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2133,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2134,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2135,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2136,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2137,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2138,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2139,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2140,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2141,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2142,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2143,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2144,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2145,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2146,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2147,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2148,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2149,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2150,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2151,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2152,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2153,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,N/A,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2154,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2155,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2156,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2157,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2158,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2159,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2160,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2161,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2162,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2163,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2164,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2165,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2166,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2167,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2168,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2169,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2170,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2171,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2172,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2173,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2174,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2175,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2176,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2177,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2178,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2179,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2180,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2181,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2182,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2183,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2184,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2185,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2186,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2187,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2188,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2189,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2190,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2191,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2192,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,1,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2193,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2194,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2195,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2196,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2197,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2198,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2199,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2200,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2201,Providence University,4.0,Bachelors,Providence,M,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2202,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2203,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2204,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2205,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2206,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2207,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2208,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2209,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2210,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2211,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2212,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2213,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2214,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2215,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2216,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2217,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2218,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2219,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2220,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2221,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2222,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2223,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2224,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2225,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2226,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2227,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2228,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2229,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2230,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2231,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2232,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2233,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2234,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2235,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2236,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2237,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2238,Providence University,4.0,Bachelors,Providence,F,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2239,Providence University,4.0,Bachelors,Providence,M,N/A,1,1,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2240,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2241,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2242,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2243,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2244,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2245,Providence University,4.0,Bachelors,Providence,F,N/A,1,N/A,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2246,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2247,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2248,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2249,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2250,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2251,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2252,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2253,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2254,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2255,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2256,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2257,Providence University,4.0,Bachelors,Providence,M,N/A,0,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2258,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2259,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2260,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2261,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2262,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,2,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2263,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2264,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2265,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2266,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2267,Providence University,4.0,Bachelors,Providence,F,N/A,1,1,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2268,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2269,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2270,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2271,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2272,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2273,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2274,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2275,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,4,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2276,Providence University,4.0,Bachelors,Providence,N/A,N/A,1,0,0,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2277,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,3,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
2278,Providence University,4.0,Bachelors,Providence,M,N/A,1,0,1,Junior SWE,01/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,8.5
